timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_cost,ue_count,ue_ids,avg_cqi,avg_dl_bitrate,avg_ul_bitrate,avg_dl_mcs,avg_ul_mcs,avg_epre,avg_pusch_snr,avg_ul_path_loss
1760530771.030863,17.81917552571116,34.866411946928295,50286.13323557836,43559.16952711034,1.0,4,20.616666666668003,48.27138319180973,16694.4,13724.266666666666,1.0,4,15.899999999999432,65.27021274056155,17829.6,134734.93333333332,1.0,4,1,1,10.0,51.0,15.0,17.8,3.8,-106.8,5.2,71.2
1760530776.380735,17.81917552571116,34.866411946928295,50286.13323557836,43559.16952711034,1.0,4,20.616666666668003,48.27138319180973,16694.4,13724.266666666666,1.0,4,15.899999999999432,65.27021274056155,17829.6,134734.93333333332,1.0,4,1,1,12.0,1875.0,0.0,12.8,0.0,-106.8,5.2,71.2
1760530782.181662,17.81917552571116,34.866411946928295,50286.13323557836,43559.16952711034,1.0,4,20.616666666668003,48.27138319180973,16694.4,13724.266666666666,1.0,4,15.899999999999432,65.27021274056155,17829.6,134734.93333333332,1.0,4,0,,0,0,0,0,0,0,0,0
1760530787.83137,20.264728436635334,35.06484168562419,47286.76691227952,35714.46670889874,1.0,4,20.616666666668003,48.27138319180973,16694.4,13724.266666666666,1.0,4,15.899999999999432,65.27021274056155,17829.6,134734.93333333332,1.0,4,0,,0,0,0,0,0,0,0,0
1760530793.509438,20.264728436635334,35.06484168562419,47286.766912279534,35714.46670889874,1.0,4,20.616666666668003,48.27138319180973,16694.4,13724.266666666666,1.0,4,18.55258918552647,64.39589558325608,16287.17128287171,125890.87757890878,1.0,4,0,,0,0,0,0,0,0,0,0
1760530799.144101,20.264728436635334,35.06484168562419,47286.76691227952,35714.46670889873,1.0,4,21.818423412947844,47.27644144224783,16422.549247583298,13489.685413413947,1.0,4,18.552589185526454,64.39589558325608,16287.171282871714,125890.87757890878,1.0,4,2,"1,2",11.5,3240.0,614.0,25.0,7.0,-104.15,8.95,67.55000000000001
1760530804.78752,20.264728436635334,35.06484168562419,47286.766912279534,35714.46670889874,1.0,4,21.818423412947844,47.27644144224783,16422.549247583298,13489.685413413947,1.0,4,18.552589185526454,64.39589558325608,16287.171282871714,125890.87757890878,1.0,4,2,"1,2",8.5,2358.0,0.0,16.5,0.0,-104.0,9.0,67.35
1760530810.384151,20.264728436635334,35.06484168562419,47286.766912279534,35714.46670889874,1.0,4,21.818423412947844,47.27644144224783,16422.549247583298,13489.685413413947,1.0,4,18.552589185526454,64.39589558325608,16287.171282871714,125890.87757890878,1.0,4,1,1,13.0,1117512.0,408664.0,19.6,4.9,-105.5,8.4,71.4
1760530816.071648,20.264728436635334,35.13963981057799,451435.4666666667,421530.6666666667,1.0,4,21.818423412947844,47.27644144224783,16422.549247583298,13489.685413413947,1.0,4,18.552589185526454,64.39589558325608,16287.171282871714,125890.87757890878,1.0,4,1,1,12.0,3163.0,0.0,23.9,0.0,-107.4,7.3,70.4
1760530821.958028,21.541666666666213,35.13963981057799,451435.4666666667,421530.6666666667,1.0,4,21.818423412947844,47.27644144224783,16422.549247583298,13489.685413413947,1.0,4,17.866666666664567,64.96067064800926,15693.066666666666,116194.13333333333,1.0,4,1,1,14.0,19498.0,18824.0,22.5,4.9,-105.3,9.6,70.2
